,start,exposure_id,player_id,game_id,is_treatment_condition,is_spoke,is_link_or_spur,is_prompt,is_in_leads,is_in_deads,n_exposures,n_existing_leads,in_startup,in_peak,in_tail,in_close,n_rim_connections,n_triangle_paths,n_shared_edges,is_link,is_spur,is_exposed_t0,is_held_t0,stop,adopt_event,forget_event,is_caveman_game
463387,72.546,BqD6C2aHZMCcqmfJh_tclue_8_13,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,7,0,1,0,0,2.0,0,1,1,0,1,0,96.234,0,0,0
644347,96.234,BqD6C2aHZMCcqmfJh_tclue_8_13,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,0,7,0,1,0,0,2.0,0,0,1,0,1,0,147.745,0,0,0
1127947,147.745,BqD6C2aHZMCcqmfJh_tclue_8_13,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,0,8,0,1,0,0,2.0,0,0,1,0,1,0,180.068,0,0,0
1436827,180.068,BqD6C2aHZMCcqmfJh_tclue_8_13,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,0,8,0,0,1,0,2.0,0,0,1,0,1,0,192.884,0,0,0
1524187,192.884,BqD6C2aHZMCcqmfJh_tclue_8_13,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,0,7,0,0,1,0,2.0,0,0,1,0,1,0,203.714,0,0,0
1592827,203.714,BqD6C2aHZMCcqmfJh_tclue_8_13,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,0,6,0,0,1,0,1.0,0,0,1,0,1,0,212.904,0,0,0
1645867,212.904,BqD6C2aHZMCcqmfJh_tclue_8_13,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,0,7,0,0,1,0,1.0,0,0,1,0,1,0,232.008,0,0,0
1780027,232.008,BqD6C2aHZMCcqmfJh_tclue_8_13,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,0,8,0,0,1,0,1.0,0,0,1,0,1,0,257.533,0,0,0
1973467,257.533,BqD6C2aHZMCcqmfJh_tclue_8_13,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,0,9,0,0,1,0,1.0,0,0,1,0,1,0,268.559,0,0,0
2076427,268.559,BqD6C2aHZMCcqmfJh_tclue_8_13,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,0,10,0,0,1,0,1.0,0,0,1,0,1,0,287.097,0,0,0
2232427,287.097,BqD6C2aHZMCcqmfJh_tclue_8_13,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,0,9,0,0,1,0,1.0,0,0,1,0,1,0,297.033,0,0,0
2310427,297.033,BqD6C2aHZMCcqmfJh_tclue_8_13,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,0,8,0,0,1,0,1.0,0,0,1,0,1,0,371.423,0,0,0
1628,0.0,BqD6C2aHZMCcqmfJh_tclue_9_10,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,1,0,0,4,1,0,0,0,3.0,0,0,1,0,0,1,30.006,0,0,0
73388,30.006,BqD6C2aHZMCcqmfJh_tclue_9_10,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,1,0,0,4,0,1,0,0,3.0,0,0,1,0,0,1,35.191,0,0,0
101468,35.191,BqD6C2aHZMCcqmfJh_tclue_9_10,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,1,0,0,5,0,1,0,0,3.0,0,0,1,0,0,1,62.171,0,0,0
322988,62.171,BqD6C2aHZMCcqmfJh_tclue_9_10,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,1,0,0,6,0,1,0,0,3.0,0,0,1,0,0,1,68.316,0,0,0
400988,68.316,BqD6C2aHZMCcqmfJh_tclue_9_10,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,1,0,1,6,0,1,0,0,3.0,0,3,1,0,0,1,72.546,0,0,0
463388,72.546,BqD6C2aHZMCcqmfJh_tclue_9_10,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,1,0,1,7,0,1,0,0,4.0,0,4,1,0,0,1,76.567,0,0,0
475868,76.567,BqD6C2aHZMCcqmfJh_tclue_9_10,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,1,0,1,7,0,1,0,0,4.0,0,5,1,0,0,1,99.432,0,0,0
681788,99.432,BqD6C2aHZMCcqmfJh_tclue_9_10,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,1,0,2,7,0,1,0,0,4.0,0,5,1,0,0,1,147.745,0,0,0
1127948,147.745,BqD6C2aHZMCcqmfJh_tclue_9_10,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,1,0,2,8,0,1,0,0,4.0,0,5,1,0,0,1,155.956,0,0,0
1224668,155.956,BqD6C2aHZMCcqmfJh_tclue_9_10,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,1,0,2,8,0,1,0,0,4.0,0,6,1,0,0,1,180.068,0,0,0
1436828,180.068,BqD6C2aHZMCcqmfJh_tclue_9_10,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,1,0,2,8,0,0,1,0,4.0,0,6,1,0,0,1,192.884,0,0,0
1524188,192.884,BqD6C2aHZMCcqmfJh_tclue_9_10,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,1,0,2,7,0,0,1,0,4.0,0,5,1,0,0,1,203.714,0,0,0
1592828,203.714,BqD6C2aHZMCcqmfJh_tclue_9_10,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,1,0,2,6,0,0,1,0,3.0,0,4,1,0,0,1,212.904,0,0,0
1645868,212.904,BqD6C2aHZMCcqmfJh_tclue_9_10,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,1,0,2,7,0,0,1,0,4.0,0,4,1,0,0,1,232.008,0,0,0
1780028,232.008,BqD6C2aHZMCcqmfJh_tclue_9_10,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,1,0,2,8,0,0,1,0,4.0,0,4,1,0,0,1,257.533,0,0,0
1973468,257.533,BqD6C2aHZMCcqmfJh_tclue_9_10,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,1,0,2,9,0,0,1,0,4.0,0,5,1,0,0,1,261.993,0,0,0
2007788,261.993,BqD6C2aHZMCcqmfJh_tclue_9_10,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,1,0,2,9,0,0,1,0,4.0,0,6,1,0,0,1,268.559,0,0,0
2076428,268.559,BqD6C2aHZMCcqmfJh_tclue_9_10,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,1,0,2,10,0,0,1,0,4.0,0,6,1,0,0,1,287.097,0,0,0
2232428,287.097,BqD6C2aHZMCcqmfJh_tclue_9_10,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,1,0,2,9,0,0,1,0,3.0,0,5,1,0,0,1,297.033,0,0,0
2310428,297.033,BqD6C2aHZMCcqmfJh_tclue_9_10,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,1,0,2,8,0,0,1,0,2.0,0,5,1,0,0,1,371.423,0,0,0
1629,0.0,BqD6C2aHZMCcqmfJh_tclue_9_11,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,0,4,1,0,0,0,1.0,0,0,1,0,0,0,30.006,0,0,0
73389,30.006,BqD6C2aHZMCcqmfJh_tclue_9_11,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,0,4,0,1,0,0,1.0,0,0,1,0,0,0,35.191,0,0,0
101469,35.191,BqD6C2aHZMCcqmfJh_tclue_9_11,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,0,5,0,1,0,0,1.0,0,0,1,0,0,0,44.38,0,0,0
157629,44.38,BqD6C2aHZMCcqmfJh_tclue_9_11,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,5,0,1,0,0,1.0,0,1,1,0,0,0,59.041,0,0,0
273069,59.041,BqD6C2aHZMCcqmfJh_tclue_9_11,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,5,0,1,0,0,1.0,0,2,1,0,0,0,61.387,0,0,0
304269,61.387,BqD6C2aHZMCcqmfJh_tclue_9_11,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,5,0,1,0,0,1.0,0,3,1,0,0,0,62.171,0,0,0
322989,62.171,BqD6C2aHZMCcqmfJh_tclue_9_11,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,6,0,1,0,0,1.0,0,3,1,0,0,0,72.546,0,0,0
463389,72.546,BqD6C2aHZMCcqmfJh_tclue_9_11,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,7,0,1,0,0,1.0,0,4,1,0,0,0,76.567,0,0,0
475869,76.567,BqD6C2aHZMCcqmfJh_tclue_9_11,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,7,0,1,0,0,1.0,0,5,1,0,0,0,147.745,0,0,0
1127949,147.745,BqD6C2aHZMCcqmfJh_tclue_9_11,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,8,0,1,0,0,1.0,0,5,1,0,0,0,155.956,0,0,0
1224669,155.956,BqD6C2aHZMCcqmfJh_tclue_9_11,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,8,0,1,0,0,1.0,0,6,1,0,0,0,180.068,0,0,0
1436829,180.068,BqD6C2aHZMCcqmfJh_tclue_9_11,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,8,0,0,1,0,1.0,0,6,1,0,0,0,192.884,0,0,0
1524189,192.884,BqD6C2aHZMCcqmfJh_tclue_9_11,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,7,0,0,1,0,1.0,0,5,1,0,0,0,203.714,0,0,0
1592829,203.714,BqD6C2aHZMCcqmfJh_tclue_9_11,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,6,0,0,1,0,1.0,0,4,1,0,0,0,212.904,0,0,0
1645869,212.904,BqD6C2aHZMCcqmfJh_tclue_9_11,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,7,0,0,1,0,1.0,0,4,1,0,0,0,232.008,0,0,0
1780029,232.008,BqD6C2aHZMCcqmfJh_tclue_9_11,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,8,0,0,1,0,1.0,0,4,1,0,0,0,257.533,0,0,0
1973469,257.533,BqD6C2aHZMCcqmfJh_tclue_9_11,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,9,0,0,1,0,2.0,0,5,1,0,0,0,267.479,0,0,0
2067069,267.479,BqD6C2aHZMCcqmfJh_tclue_9_11,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,9,0,0,1,0,2.0,0,6,1,0,0,0,268.559,0,0,0
2076429,268.559,BqD6C2aHZMCcqmfJh_tclue_9_11,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,10,0,0,1,0,3.0,0,6,1,0,0,0,287.097,0,0,0
2232429,287.097,BqD6C2aHZMCcqmfJh_tclue_9_11,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,9,0,0,1,0,3.0,0,5,1,0,0,0,297.033,0,0,0
2310429,297.033,BqD6C2aHZMCcqmfJh_tclue_9_11,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,8,0,0,1,0,3.0,0,5,1,0,0,0,371.423,0,0,0
1630,0.0,BqD6C2aHZMCcqmfJh_tclue_9_12,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,4,1,0,0,0,1.0,0,0,1,0,1,0,30.006,0,0,0
73390,30.006,BqD6C2aHZMCcqmfJh_tclue_9_12,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,4,0,1,0,0,1.0,0,0,1,0,1,0,35.191,0,0,0
101470,35.191,BqD6C2aHZMCcqmfJh_tclue_9_12,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,5,0,1,0,0,1.0,0,0,1,0,1,0,62.171,0,0,0
322990,62.171,BqD6C2aHZMCcqmfJh_tclue_9_12,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,6,0,1,0,0,1.0,0,0,1,0,1,0,72.546,0,0,0
463390,72.546,BqD6C2aHZMCcqmfJh_tclue_9_12,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,7,0,1,0,0,1.0,0,0,1,0,1,0,139.835,0,0,0
1046830,139.835,BqD6C2aHZMCcqmfJh_tclue_9_12,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,7,0,1,0,0,1.0,0,1,1,0,1,0,147.745,0,0,0
1127950,147.745,BqD6C2aHZMCcqmfJh_tclue_9_12,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,8,0,1,0,0,1.0,0,1,1,0,1,0,180.068,0,0,0
1436830,180.068,BqD6C2aHZMCcqmfJh_tclue_9_12,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,8,0,0,1,0,1.0,0,1,1,0,1,0,192.884,0,0,0
1524190,192.884,BqD6C2aHZMCcqmfJh_tclue_9_12,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,7,0,0,1,0,1.0,0,1,1,0,1,0,203.714,0,0,0
1592830,203.714,BqD6C2aHZMCcqmfJh_tclue_9_12,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,6,0,0,1,0,1.0,0,1,1,0,1,0,212.904,0,0,0
1645870,212.904,BqD6C2aHZMCcqmfJh_tclue_9_12,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,7,0,0,1,0,1.0,0,1,1,0,1,0,232.008,0,0,0
1780030,232.008,BqD6C2aHZMCcqmfJh_tclue_9_12,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,8,0,0,1,0,2.0,0,1,1,0,1,0,243.802,0,0,0
1867390,243.802,BqD6C2aHZMCcqmfJh_tclue_9_12,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,8,0,0,1,0,2.0,0,2,1,0,1,0,257.533,0,0,0
1973470,257.533,BqD6C2aHZMCcqmfJh_tclue_9_12,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,9,0,0,1,0,2.0,0,2,1,0,1,0,268.559,0,0,0
2076430,268.559,BqD6C2aHZMCcqmfJh_tclue_9_12,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,10,0,0,1,0,3.0,0,2,1,0,1,0,280.159,0,0,0
2173150,280.159,BqD6C2aHZMCcqmfJh_tclue_9_12,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,10,0,0,1,0,3.0,0,3,1,0,1,0,283.595,0,0,0
2201230,283.595,BqD6C2aHZMCcqmfJh_tclue_9_12,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,10,0,0,1,0,3.0,0,4,1,0,1,0,287.097,0,0,0
2232430,287.097,BqD6C2aHZMCcqmfJh_tclue_9_12,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,9,0,0,1,0,3.0,0,3,1,0,1,0,297.033,0,0,0
2310430,297.033,BqD6C2aHZMCcqmfJh_tclue_9_12,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,8,0,0,1,0,3.0,0,3,1,0,1,0,371.423,0,0,0
1631,0.0,BqD6C2aHZMCcqmfJh_tclue_9_13,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,4,1,0,0,0,3.0,1,0,1,0,1,0,21.402,0,0,0
42191,21.402,BqD6C2aHZMCcqmfJh_tclue_9_13,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,4,1,0,0,0,3.0,1,1,1,0,1,0,30.006,0,0,0
73391,30.006,BqD6C2aHZMCcqmfJh_tclue_9_13,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,4,0,1,0,0,3.0,1,1,1,0,1,0,35.191,0,0,0
101471,35.191,BqD6C2aHZMCcqmfJh_tclue_9_13,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,5,0,1,0,0,3.0,1,1,1,0,1,0,59.041,0,0,0
273071,59.041,BqD6C2aHZMCcqmfJh_tclue_9_13,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,5,0,1,0,0,3.0,1,2,1,0,1,0,61.387,0,0,0
304271,61.387,BqD6C2aHZMCcqmfJh_tclue_9_13,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,5,0,1,0,0,3.0,1,3,1,0,1,0,62.171,0,0,0
322991,62.171,BqD6C2aHZMCcqmfJh_tclue_9_13,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,6,0,1,0,0,3.0,1,3,1,0,1,0,72.546,0,0,0
463391,72.546,BqD6C2aHZMCcqmfJh_tclue_9_13,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,7,0,1,0,0,3.0,1,4,1,0,1,0,76.567,0,0,0
475871,76.567,BqD6C2aHZMCcqmfJh_tclue_9_13,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,0,1,7,0,1,0,0,3.0,1,5,1,0,1,0,136.616,0,0,0
1009391,136.616,BqD6C2aHZMCcqmfJh_tclue_9_13,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,1,1,7,0,1,0,0,3.0,1,5,1,0,1,0,147.745,0,0,0
1127951,147.745,BqD6C2aHZMCcqmfJh_tclue_9_13,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,1,1,8,0,1,0,0,3.0,1,5,1,0,1,0,155.956,0,0,0
1224671,155.956,BqD6C2aHZMCcqmfJh_tclue_9_13,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,1,1,8,0,1,0,0,3.0,1,6,1,0,1,0,180.068,0,0,0
1436831,180.068,BqD6C2aHZMCcqmfJh_tclue_9_13,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,1,1,8,0,0,1,0,3.0,1,6,1,0,1,0,192.884,0,0,0
1524191,192.884,BqD6C2aHZMCcqmfJh_tclue_9_13,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,1,1,7,0,0,1,0,3.0,1,5,1,0,1,0,203.714,0,0,0
1592831,203.714,BqD6C2aHZMCcqmfJh_tclue_9_13,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,1,1,6,0,0,1,0,2.0,0,4,1,0,1,0,212.904,0,0,0
1645871,212.904,BqD6C2aHZMCcqmfJh_tclue_9_13,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,1,1,7,0,0,1,0,2.0,0,4,1,0,1,0,232.008,0,0,0
1780031,232.008,BqD6C2aHZMCcqmfJh_tclue_9_13,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,1,1,8,0,0,1,0,2.0,0,4,1,0,1,0,257.533,0,0,0
1973471,257.533,BqD6C2aHZMCcqmfJh_tclue_9_13,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,1,1,9,0,0,1,0,2.0,0,5,1,0,1,0,267.479,0,0,0
2067071,267.479,BqD6C2aHZMCcqmfJh_tclue_9_13,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,1,1,9,0,0,1,0,2.0,0,6,1,0,1,0,268.559,0,0,0
2076431,268.559,BqD6C2aHZMCcqmfJh_tclue_9_13,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,1,1,10,0,0,1,0,2.0,0,6,1,0,1,0,287.097,0,0,0
2232431,287.097,BqD6C2aHZMCcqmfJh_tclue_9_13,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,1,1,9,0,0,1,0,2.0,0,5,1,0,1,0,297.033,0,0,0
2310431,297.033,BqD6C2aHZMCcqmfJh_tclue_9_13,BqD6C2aHZMCcqmfJh,hRLty7e6fGMsjgzJH,1,0,1,0,0,1,1,8,0,0,1,0,2.0,0,5,1,0,1,0,371.423,0,0,0
774,0.0,Ez9QvqraLQFHGa4qL_cclue_10_11,Ez9QvqraLQFHGa4qL,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,0,4,1,0,0,0,1.0,0,0,0,1,0,0,14.024,0,0,0
16374,14.024,Ez9QvqraLQFHGa4qL_cclue_10_11,Ez9QvqraLQFHGa4qL,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,0,3,1,0,0,0,1.0,0,0,0,1,0,0,18.99,0,0,0
31974,18.99,Ez9QvqraLQFHGa4qL_cclue_10_11,Ez9QvqraLQFHGa4qL,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,0,2,1,0,0,0,0.0,0,0,0,1,0,0,30.006,0,0,0
72534,30.006,Ez9QvqraLQFHGa4qL_cclue_10_11,Ez9QvqraLQFHGa4qL,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,0,2,0,1,0,0,0.0,0,0,0,1,0,0,59.962,0,0,0
294054,59.962,Ez9QvqraLQFHGa4qL_cclue_10_11,Ez9QvqraLQFHGa4qL,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,0,3,0,1,0,0,0.0,0,0,0,1,0,0,63.21,0,0,0
334614,63.21,Ez9QvqraLQFHGa4qL_cclue_10_11,Ez9QvqraLQFHGa4qL,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,0,4,0,1,0,0,0.0,0,0,0,1,0,0,65.507,0,0,0
362694,65.507,Ez9QvqraLQFHGa4qL_cclue_10_11,Ez9QvqraLQFHGa4qL,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,0,3,0,1,0,0,0.0,0,0,0,1,0,0,68.139,0,0,0
393894,68.139,Ez9QvqraLQFHGa4qL_cclue_10_11,Ez9QvqraLQFHGa4qL,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,0,2,0,1,0,0,0.0,0,0,0,1,0,0,101.339,0,0,0
696534,101.339,Ez9QvqraLQFHGa4qL_cclue_10_11,Ez9QvqraLQFHGa4qL,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,0,3,0,1,0,0,0.0,0,0,0,1,0,0,131.028,0,0,0
943014,131.028,Ez9QvqraLQFHGa4qL_cclue_10_11,Ez9QvqraLQFHGa4qL,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,0,4,0,1,0,0,0.0,0,0,0,1,0,0,152.455,0,0,0
1170774,152.455,Ez9QvqraLQFHGa4qL_cclue_10_11,Ez9QvqraLQFHGa4qL,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,0,5,0,1,0,0,0.0,0,0,0,1,0,0,164.475,0,0,0
1311174,164.475,Ez9QvqraLQFHGa4qL_cclue_10_11,Ez9QvqraLQFHGa4qL,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,0,4,0,1,0,0,0.0,0,0,0,1,0,0,167.148,0,0,0
1336134,167.148,Ez9QvqraLQFHGa4qL_cclue_10_11,Ez9QvqraLQFHGa4qL,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,0,5,0,1,0,0,1.0,0,0,0,1,0,0,180.068,0,0,0
1435974,180.068,Ez9QvqraLQFHGa4qL_cclue_10_11,Ez9QvqraLQFHGa4qL,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,0,5,0,0,1,0,1.0,0,0,0,1,0,0,206.527,0,0,0
1604454,206.527,Ez9QvqraLQFHGa4qL_cclue_10_11,Ez9QvqraLQFHGa4qL,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,0,6,0,0,1,0,1.0,0,0,0,1,0,0,214.191,0,0,0
1654374,214.191,Ez9QvqraLQFHGa4qL_cclue_10_11,Ez9QvqraLQFHGa4qL,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,0,7,0,0,1,0,1.0,0,0,0,1,0,0,226.439,0,0,0
1754214,226.439,Ez9QvqraLQFHGa4qL_cclue_10_11,Ez9QvqraLQFHGa4qL,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,0,8,0,0,1,0,1.0,0,0,0,1,0,0,243.115,0,0,0
1860294,243.115,Ez9QvqraLQFHGa4qL_cclue_10_11,Ez9QvqraLQFHGa4qL,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,0,9,0,0,1,0,1.0,0,0,0,1,0,0,254.628,0,0,0
1938294,254.628,Ez9QvqraLQFHGa4qL_cclue_10_11,Ez9QvqraLQFHGa4qL,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,0,10,0,0,1,0,1.0,0,0,0,1,0,0,259.202,0,0,0
1991334,259.202,Ez9QvqraLQFHGa4qL_cclue_10_11,Ez9QvqraLQFHGa4qL,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,1,10,0,0,1,0,1.0,0,8,0,1,0,0,371.423,0,0,0
775,0.0,Ez9QvqraLQFHGa4qL_cclue_10_12,Ez9QvqraLQFHGa4qL,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,0,4,1,0,0,0,0.0,0,0,0,1,0,0,14.024,0,0,0
16375,14.024,Ez9QvqraLQFHGa4qL_cclue_10_12,Ez9QvqraLQFHGa4qL,hRLty7e6fGMsjgzJH,0,0,1,0,0,0,0,3,1,0,0,0,0.0,0,0,0,1,0,0,18.99,0,0,0
